=========================================================================================
Filename: ../output/Zip_InventoryMeasure_Public_AllHomes.csv
Key: zipcode, city, county, msa, statename.
Dimension: 11111 x 98.

|var       |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd| num.p0| num.p50| num.p100|
|2017-05  |numeric   |    0|     NA|     NA|          NA| 1.572061e+00| 1.378194e+00|    0.5767898| 9.811222e-01|     6.643357|
|2017-06  |numeric   |    0|     NA|     NA|          NA| 1.575108e+00| 1.382659e+00|    0.5966911| 9.722203e-01|     6.705388|
|2017-07  |numeric   |    0|     NA|     NA|          NA| 1.579646e+00| 1.391729e+00|    0.5780175| 9.823872e-01|     6.810882|
|2017-08  |numeric   |    0|     NA|     NA|          NA| 1.575217e+00| 1.382929e+00|    0.5841321| 9.724834e-01|     6.727726|
|2017-09  |numeric   |    0|     NA|     NA|          NA| 1.573273e+00| 1.376202e+00|    0.5746664| 9.648579e-01|     6.625835|
=========================================================================================

=========================================================================================
Filename: ../output/Zip_MedianValuePerSqft_AllHomes.csv
Key: zipcode, city, stateabb, msa, county.
Dimension: 14755 x 263.

|var      |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd| num.p0| num.p50| num.p100|
|:--------|:---------|----:|------:|------:|-----------:|-----------:|-----------:|------:|-------:|--------:|
|city     |character |    0|      3|     30|        7863|          NA|          NA|     NA|      NA|       NA|
|stateabb |character |    0|      2|      2|          51|          NA|          NA|     NA|      NA|       NA|
|msa      |character |    0|      0|     34|         703|          NA|          NA|     NA|      NA|       NA|
|county   |character |    0|      3|     22|        1167|          NA|          NA|     NA|      NA|       NA|
|zipcode  |numeric   |    0|     NA|     NA|          NA| 46235.06750| 29324.60595|   1001|   43610|    99901|
|1996-04  |numeric   | 3808|     NA|     NA|          NA|    73.25285|    32.42068|     20|      66|      329|
|1996-05  |numeric   | 3666|     NA|     NA|          NA|    73.21760|    32.25923|     19|      66|      329|
|1996-06  |numeric   | 3648|     NA|     NA|          NA|    73.22139|    32.28339|     20|      66|      331|
|1996-07  |numeric   | 3640|     NA|     NA|          NA|    73.20549|    32.30446|     20|      66|      332|
|1996-08  |numeric   | 3628|     NA|     NA|          NA|    73.20446|    32.32649|     20|      66|      336|
|1996-09  |numeric   | 3628|     NA|     NA|          NA|    73.25883|    32.37524|     20|      66|      337|
|1996-10  |numeric   | 3628|     NA|     NA|          NA|    73.33864|    32.44860|     20|      66|      337|
|1996-11  |numeric   | 3620|     NA|     NA|          NA|    73.48900|    32.54700|     20|      67|      338|
|1996-12  |numeric   | 3620|     NA|     NA|          NA|    73.68765|    32.70570|     20|      67|      342|
|1997-01  |numeric   | 3566|     NA|     NA|          NA|    73.90768|    32.91928|     21|      67|      351|
|1997-02  |numeric   | 3006|     NA|     NA|          NA|    73.91957|    33.62376|     21|      67|      432|
|1997-03  |numeric   | 2970|     NA|     NA|          NA|    74.23767|    33.80463|     21|      67|      436|
|1997-04  |numeric   | 2970|     NA|     NA|          NA|    74.47527|    33.96429|     21|      67|      435|
|1997-05  |numeric   | 2970|     NA|     NA|          NA|    74.72465|    34.13785|     20|      67|      435|
|1997-06  |numeric   | 2968|     NA|     NA|          NA|    74.96199|    34.32877|     20|      67|      437|
|1997-07  |numeric   | 2968|     NA|     NA|          NA|    75.23076|    34.54490|     20|      68|      438|
|1997-08  |numeric   | 2761|     NA|     NA|          NA|    75.20785|    34.91396|     18|      67|      439|
|1997-09  |numeric   | 2758|     NA|     NA|          NA|    75.52288|    35.19508|     18|      68|      440|
|1997-10  |numeric   | 2756|     NA|     NA|          NA|    75.84390|    35.48496|     18|      68|      442|
|1997-11  |numeric   | 2753|     NA|     NA|          NA|    76.21280|    35.81133|     18|      68|      446|
|1997-12  |numeric   | 2750|     NA|     NA|          NA|    76.62732|    36.17559|     17|      68|      450|
|1998-01  |numeric   | 2726|     NA|     NA|          NA|    77.09469|    36.55346|     17|      69|      457|
|1998-02  |numeric   | 2443|     NA|     NA|          NA|    77.22523|    37.03862|     17|      69|      465|
|1998-03  |numeric   | 2443|     NA|     NA|          NA|    77.66894|    37.39967|     18|      69|      470|
|1998-04  |numeric   | 2490|     NA|     NA|          NA|    77.73763|    37.46612|     18|      69|      471|
|1998-05  |numeric   | 2648|     NA|     NA|          NA|    77.54853|    36.96077|     18|      69|      471|
|1998-06  |numeric   | 2630|     NA|     NA|          NA|    77.81179|    37.23041|     18|      70|      471|
|1998-07  |numeric   | 2349|     NA|     NA|          NA|    78.95607|    38.60875|     19|      70|      471|
|1998-08  |numeric   | 2299|     NA|     NA|          NA|    79.33269|    38.94102|     19|      70|      471|
|1998-09  |numeric   | 2299|     NA|     NA|          NA|    79.68072|    39.25949|     19|      71|      472|
|1998-10  |numeric   | 2283|     NA|     NA|          NA|    80.12420|    39.77562|     19|      71|      476|
|1998-11  |numeric   | 2239|     NA|     NA|          NA|    80.70845|    40.21360|     19|      71|      481|
|1998-12  |numeric   | 2238|     NA|     NA|          NA|    81.13909|    40.54218|     20|      72|      486|
|1999-01  |numeric   | 2238|     NA|     NA|          NA|    81.61029|    40.86568|     19|      72|      491|
|1999-02  |numeric   | 2210|     NA|     NA|          NA|    82.06026|    41.16449|     19|      72|      495|
|1999-03  |numeric   | 2210|     NA|     NA|          NA|    82.53862|    41.49548|     19|      73|      499|
|1999-04  |numeric   | 2209|     NA|     NA|          NA|    83.00949|    41.89743|     19|      73|      502|
|1999-05  |numeric   | 2202|     NA|     NA|          NA|    83.51685|    42.39134|     19|      73|      507|
|1999-06  |numeric   | 2188|     NA|     NA|          NA|    84.10329|    42.99086|     19|      74|      510|
|1999-07  |numeric   | 2188|     NA|     NA|          NA|    84.61510|    43.55846|     19|      74|      512|
|1999-08  |numeric   | 2144|     NA|     NA|          NA|    85.06510|    44.10927|     19|      74|      518|
|1999-09  |numeric   | 2144|     NA|     NA|          NA|    85.58465|    44.76411|     20|      75|      524|
|1999-10  |numeric   | 2144|     NA|     NA|          NA|    86.13464|    45.49282|     20|      75|      529|
|1999-11  |numeric   | 2143|     NA|     NA|          NA|    86.74754|    46.31161|     20|      75|      544|
|1999-12  |numeric   | 2143|     NA|     NA|          NA|    87.38336|    47.13361|     19|      76|      559|
|2000-01  |numeric   | 2143|     NA|     NA|          NA|    88.08984|    48.02787|     19|      76|      574|
|2000-02  |numeric   | 2117|     NA|     NA|          NA|    88.86580|    48.98117|     20|      76|      585|
|2000-03  |numeric   | 2117|     NA|     NA|          NA|    89.59424|    49.92501|     20|      77|      595|
|2000-04  |numeric   | 2116|     NA|     NA|          NA|    90.29876|    50.89324|     20|      77|      606|
|2000-05  |numeric   | 2116|     NA|     NA|          NA|    91.00396|    51.94170|     19|      78|      625|
|2000-06  |numeric   | 2116|     NA|     NA|          NA|    91.73598|    52.93810|     19|      78|      651|
|2000-07  |numeric   | 2116|     NA|     NA|          NA|    92.41586|    53.92504|     19|      78|      672|
|2000-08  |numeric   | 2062|     NA|     NA|          NA|    93.08178|    54.80731|     19|      79|      692|
|2000-09  |numeric   | 2062|     NA|     NA|          NA|    93.74380|    55.68783|     20|      79|      707|
|2000-10  |numeric   | 2061|     NA|     NA|          NA|    94.42240|    56.47020|     20|      79|      717|
|2000-11  |numeric   | 2061|     NA|     NA|          NA|    95.09209|    57.25288|     20|      80|      729|
|2000-12  |numeric   | 2060|     NA|     NA|          NA|    95.79512|    58.00062|     21|      80|      735|
|2001-01  |numeric   | 2225|     NA|     NA|          NA|    96.83017|    58.94258|     21|      81|      742|
|2001-02  |numeric   | 2041|     NA|     NA|          NA|    97.25374|    59.28535|     22|      81|      751|
|2001-03  |numeric   | 1997|     NA|     NA|          NA|    97.93729|    59.78279|     22|      82|      760|
|2001-04  |numeric   | 1996|     NA|     NA|          NA|    98.58570|    60.26792|     22|      82|      758|
|2001-05  |numeric   | 1996|     NA|     NA|          NA|    99.20260|    60.62227|     21|      83|      751|
|2001-06  |numeric   | 1996|     NA|     NA|          NA|    99.76166|    60.90948|     21|      83|      745|
|2001-07  |numeric   | 1996|     NA|     NA|          NA|   100.30864|    61.18408|     21|      83|      741|
|2001-08  |numeric   | 1975|     NA|     NA|          NA|   100.83294|    61.47544|     21|      84|      735|
|2001-09  |numeric   | 1970|     NA|     NA|          NA|   101.41267|    61.85128|     22|      84|      734|
|2001-10  |numeric   | 1970|     NA|     NA|          NA|   101.97247|    62.22461|     22|      84|      734|
|2001-11  |numeric   | 1970|     NA|     NA|          NA|   102.52773|    62.55314|     22|      85|      733|
|2001-12  |numeric   | 1970|     NA|     NA|          NA|   103.09011|    62.87432|     21|      85|      750|
|2002-01  |numeric   | 1970|     NA|     NA|          NA|   103.70716|    63.29098|     21|      86|      772|
|2002-02  |numeric   | 1949|     NA|     NA|          NA|   104.29869|    63.71560|     21|      86|      785|
|2002-03  |numeric   | 1948|     NA|     NA|          NA|   104.96010|    64.26314|     21|      86|      785|
|2002-04  |numeric   | 1945|     NA|     NA|          NA|   105.66948|    64.88146|     21|      87|      783|
|2002-05  |numeric   | 1946|     NA|     NA|          NA|   106.39449|    65.63688|     20|      87|      789|
|2002-06  |numeric   | 1946|     NA|     NA|          NA|   107.16192|    66.48768|     21|      88|      798|
|2002-07  |numeric   | 1946|     NA|     NA|          NA|   107.98493|    67.36174|     21|      88|      800|
|2002-08  |numeric   | 1921|     NA|     NA|          NA|   108.79593|    68.17564|     22|      88|      802|
|2002-09  |numeric   | 1918|     NA|     NA|          NA|   109.67259|    68.98661|     21|      89|      809|
|2002-10  |numeric   | 1917|     NA|     NA|          NA|   110.54043|    69.78188|     21|      90|      814|
|2002-11  |numeric   | 1917|     NA|     NA|          NA|   111.40840|    70.52948|     21|      90|      815|
|2002-12  |numeric   | 1917|     NA|     NA|          NA|   112.29592|    71.21641|     22|      91|      811|
|2003-01  |numeric   | 1917|     NA|     NA|          NA|   113.15758|    71.83921|     22|      91|      802|
|2003-02  |numeric   | 1873|     NA|     NA|          NA|   113.90452|    72.37018|     23|      92|      798|
|2003-03  |numeric   | 1873|     NA|     NA|          NA|   114.72403|    73.00307|     23|      92|      800|
|2003-04  |numeric   | 1873|     NA|     NA|          NA|   115.55488|    73.64652|     23|      93|      809|
|2003-05  |numeric   | 1872|     NA|     NA|          NA|   116.36234|    74.24418|     23|      93|      816|
|2003-06  |numeric   | 1872|     NA|     NA|          NA|   117.16774|    74.79367|     23|      94|      819|
|2003-07  |numeric   | 1872|     NA|     NA|          NA|   117.99014|    75.36282|     24|      94|      819|
|2003-08  |numeric   | 1844|     NA|     NA|          NA|   118.83394|    76.00563|     23|      95|      820|
|2003-09  |numeric   | 1834|     NA|     NA|          NA|   119.72185|    76.77254|     23|      96|      823|
|2003-10  |numeric   | 1834|     NA|     NA|          NA|   120.70498|    77.68749|     23|      96|      835|
|2003-11  |numeric   | 1783|     NA|     NA|          NA|   122.21161|    78.99222|     23|      97|      849|
|2003-12  |numeric   | 1771|     NA|     NA|          NA|   123.42144|    80.21689|     22|      98|      863|
|2004-01  |numeric   | 1769|     NA|     NA|          NA|   124.62152|    81.51131|     22|      99|      878|
|2004-02  |numeric   | 1719|     NA|     NA|          NA|   125.71617|    82.71030|     22|      99|      892|
|2004-03  |numeric   | 1696|     NA|     NA|          NA|   127.00237|    84.37994|     23|     100|      905|
|2004-04  |numeric   | 1693|     NA|     NA|          NA|   128.39956|    86.00362|     23|     101|      917|
|2004-05  |numeric   | 1693|     NA|     NA|          NA|   129.83142|    87.61375|     23|     102|      930|
|2004-06  |numeric   | 1686|     NA|     NA|          NA|   131.44923|    89.40248|     23|     103|      938|
|2004-07  |numeric   | 1685|     NA|     NA|          NA|   132.98424|    91.00166|     23|     103|      945|
|2004-08  |numeric   | 1637|     NA|     NA|          NA|   134.40608|    92.41740|     23|     105|      958|
|2004-09  |numeric   | 1630|     NA|     NA|          NA|   136.24998|    95.23143|     24|     106|     1012|
|2004-10  |numeric   | 1616|     NA|     NA|          NA|   137.96461|    97.48382|     24|     107|     1041|
|2004-11  |numeric   | 1612|     NA|     NA|          NA|   139.40835|    98.77776|     24|     108|     1069|
|2004-12  |numeric   | 1612|     NA|     NA|          NA|   140.83740|    99.98339|     24|     109|     1086|
|2005-01  |numeric   | 1612|     NA|     NA|          NA|   142.24835|   101.16041|     25|     110|     1100|
|2005-02  |numeric   | 1567|     NA|     NA|          NA|   143.59607|   102.29891|     24|     111|     1107|
|2005-03  |numeric   | 1545|     NA|     NA|          NA|   145.27063|   104.25306|     25|     112|     1100|
|2005-04  |numeric   | 1543|     NA|     NA|          NA|   146.84317|   105.57327|     26|     113|     1088|
|2005-05  |numeric   | 1543|     NA|     NA|          NA|   148.34930|   106.75813|     26|     114|     1083|
|2005-06  |numeric   | 1543|     NA|     NA|          NA|   149.81956|   107.93060|     26|     115|     1090|
|2005-07  |numeric   | 1543|     NA|     NA|          NA|   151.29458|   109.17639|     27|     116|     1104|
|2005-08  |numeric   | 1523|     NA|     NA|          NA|   152.64223|   110.36434|     27|     117|     1122|
|2005-09  |numeric   | 1521|     NA|     NA|          NA|   154.07254|   111.70455|     27|     118|     1142|
|2005-10  |numeric   | 1517|     NA|     NA|          NA|   155.38125|   112.83137|     27|     120|     1167|
|2005-11  |numeric   | 1517|     NA|     NA|          NA|   156.64927|   113.91734|     26|     121|     1194|
|2005-12  |numeric   | 1517|     NA|     NA|          NA|   157.70184|   114.82426|     26|     122|     1231|
|2006-01  |numeric   | 1517|     NA|     NA|          NA|   158.50922|   115.56466|     26|     123|     1275|
|2006-02  |numeric   | 1493|     NA|     NA|          NA|   159.08830|   116.06562|     27|     123|     1297|
|2006-03  |numeric   | 1493|     NA|     NA|          NA|   159.72289|   116.51035|     27|     124|     1299|
|2006-04  |numeric   | 1490|     NA|     NA|          NA|   160.34708|   116.95893|     28|     125|     1303|
|2006-05  |numeric   | 1490|     NA|     NA|          NA|   160.78236|   117.16125|     28|     126|     1305|
|2006-06  |numeric   | 1490|     NA|     NA|          NA|   161.04960|   117.22557|     28|     126|     1303|
|2006-07  |numeric   | 1490|     NA|     NA|          NA|   161.22669|   117.20327|     28|     126|     1302|
|2006-08  |numeric   | 1474|     NA|     NA|          NA|   161.26436|   117.03033|     29|     127|     1295|
|2006-09  |numeric   | 1474|     NA|     NA|          NA|   161.26579|   116.85772|     28|     127|     1285|
|2006-10  |numeric   | 1474|     NA|     NA|          NA|   161.21497|   116.69597|     28|     127|     1276|
|2006-11  |numeric   | 1474|     NA|     NA|          NA|   161.15526|   116.55310|     27|     127|     1269|
|2006-12  |numeric   | 1474|     NA|     NA|          NA|   160.96461|   116.27947|     28|     127|     1273|
|2007-01  |numeric   | 1474|     NA|     NA|          NA|   160.75762|   115.99884|     28|     127|     1282|
|2007-02  |numeric   | 1461|     NA|     NA|          NA|   160.60742|   115.83529|     29|     127|     1278|
|2007-03  |numeric   | 1458|     NA|     NA|          NA|   160.56110|   115.80459|     28|     127|     1277|
|2007-04  |numeric   | 1457|     NA|     NA|          NA|   160.46451|   115.78355|     29|     127|     1283|
|2007-05  |numeric   | 1456|     NA|     NA|          NA|   160.24355|   115.61272|     28|     127|     1285|
|2007-06  |numeric   | 1455|     NA|     NA|          NA|   159.91549|   115.37001|     27|     127|     1285|
|2007-07  |numeric   | 1455|     NA|     NA|          NA|   159.47218|   115.06695|     26|     126|     1290|
|2007-08  |numeric   | 1429|     NA|     NA|          NA|   158.84159|   114.70940|     26|     126|     1300|
|2007-09  |numeric   | 1426|     NA|     NA|          NA|   158.28337|   114.29744|     26|     125|     1311|
|2007-10  |numeric   | 1425|     NA|     NA|          NA|   157.72656|   113.92223|     26|     125|     1322|
|2007-11  |numeric   | 1425|     NA|     NA|          NA|   157.10128|   113.51925|     26|     125|     1337|
|2007-12  |numeric   | 1425|     NA|     NA|          NA|   156.30120|   112.99785|     27|     124|     1361|
|2008-01  |numeric   | 1425|     NA|     NA|          NA|   155.31898|   112.31841|     27|     123|     1389|
|2008-02  |numeric   | 1416|     NA|     NA|          NA|   154.14469|   111.44870|     26|     122|     1410|
|2008-03  |numeric   | 1406|     NA|     NA|          NA|   152.84973|   110.42168|     27|     121|     1424|
|2008-04  |numeric   | 1406|     NA|     NA|          NA|   151.55143|   109.36234|     27|     121|     1436|
|2008-05  |numeric   | 1406|     NA|     NA|          NA|   150.27568|   108.38400|     28|     120|     1445|
|2008-06  |numeric   | 1406|     NA|     NA|          NA|   148.97962|   107.40294|     27|     119|     1450|
|2008-07  |numeric   | 1406|     NA|     NA|          NA|   147.71541|   106.36940|     27|     118|     1449|
|2008-08  |numeric   | 1344|     NA|     NA|          NA|   146.29282|   105.28424|     27|     117|     1444|
|2008-09  |numeric   | 1344|     NA|     NA|          NA|   145.09395|   104.35268|     28|     116|     1436|
|2008-10  |numeric   | 1344|     NA|     NA|          NA|   143.84304|   103.34358|     28|     115|     1427|
|2008-11  |numeric   | 1344|     NA|     NA|          NA|   142.44255|   102.16936|     28|     114|     1410|
|2008-12  |numeric   | 1344|     NA|     NA|          NA|   141.41056|   101.29912|     28|     113|     1400|
|2009-01  |numeric   | 1344|     NA|     NA|          NA|   140.88234|   100.76435|     27|     112|     1395|
|2009-02  |numeric   | 1335|     NA|     NA|          NA|   140.28279|   100.04861|     27|     112|     1384|
|2009-03  |numeric   | 1356|     NA|     NA|          NA|   139.27733|    98.97178|     27|     111|     1356|
|2009-04  |numeric   | 1324|     NA|     NA|          NA|   138.16879|    97.75067|     26|     110|     1325|
|2009-05  |numeric   | 1323|     NA|     NA|          NA|   137.12567|    96.74854|     26|     109|     1290|
|2009-06  |numeric   | 1279|     NA|     NA|          NA|   135.96000|    95.79570|     25|     108|     1258|
|2009-07  |numeric   | 1279|     NA|     NA|          NA|   135.12719|    95.14441|     26|     107|     1232|
|2009-08  |numeric   | 1084|     NA|     NA|          NA|   133.93044|    94.28062|     25|     106|     1216|
|2009-09  |numeric   | 1084|     NA|     NA|          NA|   133.39566|    93.96603|     25|     106|     1206|
|2009-10  |numeric   | 1084|     NA|     NA|          NA|   132.96401|    93.74375|     25|     106|     1202|
|2009-11  |numeric   | 1084|     NA|     NA|          NA|   132.64567|    93.69860|     25|     105|     1218|
|2009-12  |numeric   | 1078|     NA|     NA|          NA|   132.16371|    93.30292|     25|     105|     1184|
|2010-01  |numeric   | 1070|     NA|     NA|          NA|   131.49638|    92.75325|     26|     104|     1117|
|2010-02  |numeric   | 1053|     NA|     NA|          NA|   130.88564|    92.39236|     26|     104|     1109|
|2010-03  |numeric   |  825|     NA|     NA|          NA|   129.70481|    91.92723|     26|     102|     1117|
|2010-04  |numeric   |  812|     NA|     NA|          NA|   129.36800|    91.91069|     25|     102|     1125|
|2010-05  |numeric   |  808|     NA|     NA|          NA|   129.18836|    92.12688|     24|     102|     1125|
|2010-06  |numeric   |  786|     NA|     NA|          NA|   129.01933|    92.41600|     24|     102|     1129|
|2010-07  |numeric   |  768|     NA|     NA|          NA|   128.43483|    92.23131|     24|     101|     1130|
|2010-08  |numeric   |  206|     NA|     NA|          NA|   126.42326|    91.36169|     23|      99|     1124|
|2010-09  |numeric   |  206|     NA|     NA|          NA|   125.83552|    91.20094|     23|      99|     1130|
|2010-10  |numeric   |  205|     NA|     NA|          NA|   125.26151|    91.04410|     23|      98|     1141|
|2010-11  |numeric   |  205|     NA|     NA|          NA|   124.76811|    90.90350|     23|      98|     1146|
|2010-12  |numeric   |  205|     NA|     NA|          NA|   124.25821|    90.80976|     23|      97|     1151|
|2011-01  |numeric   |  199|     NA|     NA|          NA|   123.66887|    90.68547|     23|      96|     1164|
|2011-02  |numeric   |  178|     NA|     NA|          NA|   123.09090|    90.67121|     22|      96|     1177|
|2011-03  |numeric   |  176|     NA|     NA|          NA|   122.60800|    90.47576|     22|      96|     1189|
|2011-04  |numeric   |  176|     NA|     NA|          NA|   122.12209|    90.29872|     22|      95|     1195|
|2011-05  |numeric   |  176|     NA|     NA|          NA|   121.67062|    90.18964|     23|      95|     1200|
|2011-06  |numeric   |  176|     NA|     NA|          NA|   121.25935|    90.16193|     23|      95|     1209|
|2011-07  |numeric   |  175|     NA|     NA|          NA|   120.85213|    90.07013|     24|      94|     1218|
|2011-08  |numeric   |  157|     NA|     NA|          NA|   120.36354|    89.84155|     24|      94|     1226|
|2011-09  |numeric   |  153|     NA|     NA|          NA|   119.97288|    89.70235|     24|      94|     1245|
|2011-10  |numeric   |  152|     NA|     NA|          NA|   119.65473|    89.68669|     25|      94|     1256|
|2011-11  |numeric   |  152|     NA|     NA|          NA|   119.42217|    89.68020|     25|      93|     1255|
|2011-12  |numeric   |  150|     NA|     NA|          NA|   119.20986|    89.60223|     25|      93|     1249|
|2012-01  |numeric   |  148|     NA|     NA|          NA|   119.01109|    89.57559|     24|      93|     1250|
|2012-02  |numeric   |  121|     NA|     NA|          NA|   118.87693|    89.70203|     24|      93|     1259|
|2012-03  |numeric   |  121|     NA|     NA|          NA|   119.00055|    90.08522|     24|      93|     1274|
|2012-04  |numeric   |  121|     NA|     NA|          NA|   119.20705|    90.58979|     23|      93|     1290|
|2012-05  |numeric   |  121|     NA|     NA|          NA|   119.45299|    91.18869|     23|      93|     1302|
|2012-06  |numeric   |  131|     NA|     NA|          NA|   119.79958|    91.88678|     23|      94|     1303|
|2012-07  |numeric   |  121|     NA|     NA|          NA|   120.22455|    92.60539|     22|      94|     1293|
|2012-08  |numeric   |   94|     NA|     NA|          NA|   120.67246|    93.31597|     22|      94|     1288|
|2012-09  |numeric   |   94|     NA|     NA|          NA|   121.11323|    93.96154|     22|      94|     1287|
|2012-10  |numeric   |   94|     NA|     NA|          NA|   121.59143|    94.65898|     22|      94|     1291|
|2012-11  |numeric   |   93|     NA|     NA|          NA|   122.18101|    95.50805|     22|      95|     1296|
|2012-12  |numeric   |   93|     NA|     NA|          NA|   122.76470|    96.42218|     22|      95|     1309|
|2013-01  |numeric   |   93|     NA|     NA|          NA|   123.27554|    97.29339|     21|      95|     1328|
|2013-02  |numeric   |   75|     NA|     NA|          NA|   123.79748|    98.21858|     21|      95|     1346|
|2013-03  |numeric   |   75|     NA|     NA|          NA|   124.56063|    99.42121|     21|      96|     1358|
|2013-04  |numeric   |   75|     NA|     NA|          NA|   125.42629|   100.77478|     22|      96|     1378|
|2013-05  |numeric   |   75|     NA|     NA|          NA|   126.33944|   102.15931|     22|      97|     1410|
|2013-06  |numeric   |   75|     NA|     NA|          NA|   127.25695|   103.52480|     22|      97|     1435|
|2013-07  |numeric   |   71|     NA|     NA|          NA|   128.16106|   104.79007|     21|      98|     1462|
|2013-08  |numeric   |   23|     NA|     NA|          NA|   128.94800|   106.09755|     22|      98|     1491|
|2013-09  |numeric   |   23|     NA|     NA|          NA|   129.72787|   107.24146|     21|      99|     1520|
|2013-10  |numeric   |   14|     NA|     NA|          NA|   130.40676|   108.21230|     21|      99|     1546|
|2013-11  |numeric   |   13|     NA|     NA|          NA|   131.00339|   109.07579|     21|      99|     1566|
|2013-12  |numeric   |   13|     NA|     NA|          NA|   131.52673|   109.87728|     22|     100|     1586|
|2014-01  |numeric   |    9|     NA|     NA|          NA|   132.01031|   110.75418|     21|     100|     1614|
|2014-02  |numeric   |    0|     NA|     NA|          NA|   132.50552|   111.59488|     22|     100|     1630|
|2014-03  |numeric   |    0|     NA|     NA|          NA|   133.04907|   112.42410|     22|     101|     1633|
|2014-04  |numeric   |    0|     NA|     NA|          NA|   133.59668|   113.27233|     23|     101|     1638|
|2014-05  |numeric   |    0|     NA|     NA|          NA|   134.14890|   114.12504|     23|     102|     1647|
|2014-06  |numeric   |    0|     NA|     NA|          NA|   134.71528|   115.01742|     24|     102|     1659|
|2014-07  |numeric   |    0|     NA|     NA|          NA|   135.27930|   115.85367|     23|     102|     1669|
|2014-08  |numeric   |    0|     NA|     NA|          NA|   135.81125|   116.62244|     23|     103|     1675|
|2014-09  |numeric   |    0|     NA|     NA|          NA|   136.36150|   117.48327|     23|     103|     1687|
|2014-10  |numeric   |    0|     NA|     NA|          NA|   136.92714|   118.51106|     23|     103|     1708|
|2014-11  |numeric   |    0|     NA|     NA|          NA|   137.46825|   119.43606|     22|     103|     1717|
|2014-12  |numeric   |    0|     NA|     NA|          NA|   137.93202|   120.15727|     22|     104|     1721|
|2015-01  |numeric   |    0|     NA|     NA|          NA|   138.38712|   120.96583|     21|     104|     1735|
|2015-02  |numeric   |    0|     NA|     NA|          NA|   138.98922|   122.12435|     21|     104|     1753|
|2015-03  |numeric   |    0|     NA|     NA|          NA|   139.72626|   123.37632|     21|     105|     1760|
|2015-04  |numeric   |   13|     NA|     NA|          NA|   140.50814|   124.54402|     21|     105|     1763|
|2015-05  |numeric   |    0|     NA|     NA|          NA|   141.23375|   125.55132|     21|     105|     1775|
|2015-06  |numeric   |    0|     NA|     NA|          NA|   142.00136|   126.64244|     21|     106|     1790|
|2015-07  |numeric   |    0|     NA|     NA|          NA|   142.76381|   127.73412|     22|     106|     1796|
|2015-08  |numeric   |    0|     NA|     NA|          NA|   143.49915|   128.77106|     22|     107|     1828|
|2015-09  |numeric   |    1|     NA|     NA|          NA|   144.25281|   129.72396|     23|     107|     1874|
|2015-10  |numeric   |    2|     NA|     NA|          NA|   145.02555|   130.60599|     22|     108|     1909|
|2015-11  |numeric   |    0|     NA|     NA|          NA|   145.72836|   131.32486|     22|     108|     1917|
|2015-12  |numeric   |    0|     NA|     NA|          NA|   146.36605|   131.96856|     21|     109|     1885|
|2016-01  |numeric   |    0|     NA|     NA|          NA|   146.97784|   132.79943|     21|     109|     1842|
|2016-02  |numeric   |   18|     NA|     NA|          NA|   147.57658|   133.81175|     22|     109|     1853|
|2016-03  |numeric   |   18|     NA|     NA|          NA|   148.24571|   134.51407|     22|     110|     1866|
|2016-04  |numeric   |   18|     NA|     NA|          NA|   148.88139|   134.83055|     22|     110|     1853|
|2016-05  |numeric   |   18|     NA|     NA|          NA|   149.41684|   134.87364|     21|     111|     1832|
|2016-06  |numeric   |    0|     NA|     NA|          NA|   149.97696|   134.75611|     21|     111|     1838|
|2016-07  |numeric   |    0|     NA|     NA|          NA|   150.56340|   134.92479|     21|     112|     1843|
|2016-08  |numeric   |    0|     NA|     NA|          NA|   151.23965|   135.43723|     22|     113|     1860|
|2016-09  |numeric   |    0|     NA|     NA|          NA|   152.08187|   136.13063|     22|     113|     1867|
|2016-10  |numeric   |    0|     NA|     NA|          NA|   153.04324|   136.87492|     23|     114|     1853|
|2016-11  |numeric   |    0|     NA|     NA|          NA|   154.04039|   137.73259|     24|     114|     1844|
|2016-12  |numeric   |   39|     NA|     NA|          NA|   155.02718|   138.66127|     25|     115|     1840|
|2017-01  |numeric   |    0|     NA|     NA|          NA|   155.66506|   139.00783|     25|     116|     1846|
|2017-02  |numeric   |    0|     NA|     NA|          NA|   156.34043|   139.37251|     25|     116|     1850|
|2017-03  |numeric   |    0|     NA|     NA|          NA|   157.01383|   139.86954|     25|     117|     1849|
|2017-04  |numeric   |    0|     NA|     NA|          NA|   157.67448|   140.53161|     24|     117|     1855|
|2017-05  |numeric   |    0|     NA|     NA|          NA|   158.33257|   141.17968|     24|     118|     1866|
|2017-06  |numeric   |    0|     NA|     NA|          NA|   158.92565|   141.64723|     25|     118|     1873|
|2017-07  |numeric   |    0|     NA|     NA|          NA|   159.47747|   142.02549|     25|     119|     1864|
|2017-08  |numeric   |    0|     NA|     NA|          NA|   160.13406|   142.40396|     26|     119|     1837|
|2017-09  |numeric   |    0|     NA|     NA|          NA|   160.71427|   142.70208|     26|     120|     1808|
=========================================================================================

=========================================================================================
Filename: ../output/Zip_PctOfHomesDecreasingInValues_AllHomes.csv
Key: zipcode, city, stateabb, msa, county.
Dimension: 12905 x 253.

|var      |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd|  num.p0|   num.p50|    num.p100|
